age,gender,subscription_type,average_spend,duration,promotion,feedback_response,app_activity,complaints,discount_sensitivity,payment_method,churn
54,0,3,160,25,0,2,164,0,0.0,1,1
58,1,4,100,20,0,2,138,1,0.1,1,0
65,1,4,120,21,0,0,141,1,1.4,1,1
62,0,2,160,33,0,2,151,1,1.6,3,0
41,1,4,152,17,0,2,126,1,1.6,2,1
55,1,2,120,23,0,0,152,0,0.1,2,0
66,1,4,100,30,0,2,132,0,0.1,1,1
48,1,4,110,24,0,0,181,0,0.6,3,0
63,1,4,120,27,0,0,105,1,2.0,2,1
41,0,3,105,21,0,0,149,0,0.6,1,0
44,1,2,130,31,0,1,163,1,0.0,1,0
68,1,3,145,23,1,2,131,1,2.9,2,0
54,1,3,138,26,0,2,162,0,0.0,1,0
57,1,4,130,27,0,0,124,1,5.6,3,0
42,1,4,110,26,0,2,140,1,2.8,2,0
44,1,4,112,21,1,2,118,1,0.1,1,0
47,1,4,112,26,0,0,159,0,0.0,1,0
70,1,4,118,30,0,2,129,1,0.9,2,0
65,1,4,120,27,0,2,158,0,0.0,1,0
54,1,3,108,26,0,2,152,0,0.6,2,0
65,0,3,150,56,0,2,125,0,0.2,2,0
58,1,3,132,22,0,0,169,0,1.2,2,1
56,0,4,132,39,0,2,169,1,1.6,2,0
59,1,4,140,21,0,0,156,0,3.1,1,1
34,0,2,105,22,0,0,174,0,0.0,1,0
67,0,1,145,36,0,2,150,0,1.0,3,0
37,0,2,126,31,0,2,170,0,0.0,1,0
62,0,3,130,20,0,2,115,0,0.0,2,1
56,1,4,140,25,0,2,126,1,1.8,2,0
41,1,3,138,21,0,0,179,0,0.0,1,0
48,0,2,120,24,0,0,152,1,0.0,2,0
53,1,3,108,26,0,2,167,0,0.0,1,1
49,0,4,130,30,0,0,136,0,2.0,2,1
63,0,3,120,25,1,2,140,0,1.2,2,0
43,0,3,112,21,0,0,153,0,0.6,2,0
46,1,4,110,24,0,2,120,1,0.1,2,0
67,1,2,152,23,0,2,143,0,0.0,2,0
61,1,4,120,26,0,0,144,0,1.2,2,1
44,1,2,110,23,0,0,173,0,0.8,2,0
46,1,3,130,24,0,2,173,0,0.0,1,0
58,1,2,105,24,0,0,169,0,1.0,2,0
47,1,4,150,27,0,0,181,0,0.0,1,0
37,1,3,130,25,0,2,187,1,0.4,1,1
57,1,3,110,22,0,0,158,0,0.0,1,0
42,0,3,130,22,0,2,188,0,3.5,2,0
41,0,3,126,20,0,0,179,0,0.0,1,0
40,1,4,140,22,0,0,186,0,0.0,1,0
35,1,2,110,20,0,0,182,0,0.0,1,0
67,1,2,160,21,0,2,131,0,0.3,2,1
59,1,1,178,28,0,2,145,0,1.0,2,1
43,1,4,132,25,0,2,161,0,0.0,1,0
45,1,3,140,18,0,0,173,0,1.6,1,0
51,0,3,125,20,0,0,158,0,0.0,1,0
58,1,2,112,24,1,0,175,0,0.8,2,0
54,1,3,150,17,1,0,147,0,0.8,2,0
71,0,4,160,26,0,0,160,1,0.8,3,0
54,0,4,140,24,1,2,160,0,1.6,1,0
51,0,3,100,24,0,0,178,0,0.6,1,0
48,1,2,130,30,0,2,155,0,0.2,1,0
43,0,3,120,20,0,0,179,0,0.0,1,0
67,1,3,120,30,0,2,151,0,0.3,1,0
63,1,4,130,25,0,0,105,0,1.0,2,1
40,1,2,110,22,0,0,153,0,0.0,1,0
69,0,3,120,24,0,0,134,0,1.5,1,0
43,1,4,110,26,0,2,160,0,1.8,1,1
68,1,3,130,25,1,2,96,1,1.2,2,0
55,1,2,132,29,0,2,159,0,0.0,1,0
47,1,4,150,21,0,0,181,0,0.0,1,0
48,0,4,112,27,0,2,147,1,1.2,2,0
61,1,1,110,23,0,2,96,1,1.0,2,0
57,0,2,128,21,0,2,144,0,0.0,1,0
58,0,3,102,35,0,0,141,0,1.2,2,0
54,0,4,120,21,0,0,117,0,1.2,2,1
44,1,3,140,23,0,0,150,0,3.0,2,0
41,1,4,110,17,0,2,122,1,2.8,2,0
41,0,4,132,18,0,2,182,0,0.0,1,0
47,0,3,105,25,0,2,169,0,0.0,1,0
60,1,2,150,27,0,2,125,0,0.0,2,0
64,1,4,130,25,0,2,138,0,2.8,2,0
54,1,2,120,20,0,0,184,0,1.0,1,0
76,0,4,120,20,0,2,136,1,0.0,1,0
77,0,3,115,24,0,0,151,0,0.6,2,1
64,0,4,130,28,0,2,169,0,0.0,1,0
50,0,3,134,32,0,0,153,0,0.0,1,0
64,1,2,140,33,0,0,155,0,0.8,1,1
57,1,3,110,22,0,0,154,0,1.0,3,1
43,0,4,102,18,0,0,161,0,0.0,1,0
61,1,3,130,22,0,2,160,0,0.0,1,0
66,1,3,140,21,1,0,150,0,0.0,1,0
70,1,3,144,21,0,2,114,1,0.4,2,0
41,1,3,130,32,0,0,165,0,1.9,1,0
43,0,4,132,26,0,0,122,1,1.9,2,1
51,1,3,125,18,1,0,158,0,1.6,1,0
57,0,1,134,30,0,2,149,1,1.9,2,0
66,0,4,146,22,0,2,165,0,1.6,2,1
56,1,1,160,10,0,0,162,1,1.4,1,1
49,1,4,150,27,0,2,181,0,0.0,1,0
54,1,2,130,27,0,0,171,0,0.2,1,0
46,1,3,112,23,0,0,168,1,0.6,2,0
42,1,2,101,30,0,0,179,0,0.2,2,0
43,0,2,120,31,0,0,169,0,1.4,1,0
70,1,2,145,17,0,2,162,0,0.0,1,1
51,1,4,130,23,0,2,168,0,0.0,1,0
53,0,4,140,26,0,2,131,1,0.2,2,1
34,1,4,120,20,1,0,158,0,0.0,1,0
58,1,4,125,30,0,2,182,0,0.0,1,0
53,1,2,150,26,0,2,149,1,1.4,2,0
57,1,4,150,25,0,2,115,1,1.2,2,0
51,1,3,120,23,0,2,139,1,2.9,2,1
46,1,3,138,24,0,2,173,0,0.0,1,0
48,1,4,112,28,0,2,120,0,1.2,2,0
49,1,3,129,20,0,0,158,0,2.5,1,0
71,0,3,120,30,0,2,97,0,0.0,1,0
44,0,2,118,16,0,0,194,0,0.7,1,0
46,1,2,110,31,0,0,172,0,0.0,1,0
51,1,3,125,18,0,0,158,1,0.0,1,0
71,0,3,120,15,0,0,134,0,1.5,2,0
58,0,4,128,27,0,2,131,0,2.0,2,1
29,1,2,130,17,0,0,174,0,0.0,3,1
39,0,2,118,31,0,0,149,0,0.0,2,0
57,0,3,135,25,0,0,179,0,0.1,1,0
67,1,2,120,28,0,2,140,0,0.0,2,0
52,1,2,130,20,0,0,163,0,0.0,1,0
65,1,4,110,18,0,2,132,0,1.2,2,1
74,1,2,140,25,1,2,150,1,0.0,1,0
76,1,3,125,33,1,2,103,1,3.6,2,0
43,1,3,130,26,0,0,132,1,0.6,2,0
52,1,4,108,24,0,2,161,1,0.0,1,1
65,1,4,135,34,1,0,125,0,3.4,1,1
64,1,4,128,30,0,0,99,1,2.1,2,1
46,1,2,135,24,0,2,179,0,0.0,1,0
57,1,4,124,27,1,2,88,1,1.6,2,1
60,0,4,150,27,1,0,114,1,0.1,3,1
52,0,3,132,24,0,2,173,0,0.5,2,0
68,1,1,134,25,1,2,162,0,0.0,1,0
63,0,4,140,24,0,2,154,0,0.0,1,0
59,0,3,120,24,0,0,140,0,0.0,2,0
35,1,1,120,20,0,2,173,0,0.0,1,0
49,0,3,105,30,0,0,160,0,2.5,2,0
58,0,3,130,26,0,2,155,0,1.9,2,0
64,1,4,140,25,1,0,105,0,1.8,2,1
58,1,4,105,20,0,2,141,0,0.1,1,0
57,0,2,130,20,0,2,147,0,0.4,2,0
54,1,3,108,20,0,0,123,0,2.2,3,0
53,1,4,130,21,0,2,126,1,1.6,2,1
48,0,2,120,27,0,0,132,0,0.0,2,0
55,1,4,130,22,0,0,168,1,0.0,1,0
49,1,3,129,20,0,0,152,0,0.4,2,0
69,1,3,160,23,1,2,116,1,2.0,2,1
65,0,3,178,28,0,2,157,0,0.8,2,0
59,1,4,138,20,0,2,160,0,0.0,1,0
57,0,2,120,32,0,0,167,0,0.0,1,0
57,1,3,150,21,0,0,173,0,0.0,1,1
62,0,4,124,26,0,2,163,0,0.0,1,1
63,1,4,145,19,0,0,163,0,0.5,1,1
60,1,4,130,26,0,2,130,1,3.2,2,1
44,1,4,104,26,0,2,118,0,1.2,2,0
58,0,4,128,20,0,0,123,1,1.2,2,1
64,1,1,145,19,1,0,171,0,3.8,1,0
38,1,3,130,25,0,0,173,0,3.5,1,0
51,0,3,130,24,0,2,179,0,0.5,1,0
66,0,4,150,31,0,0,145,1,1.0,2,1
59,0,4,174,20,1,2,160,0,2.6,1,0
52,0,3,128,30,0,2,172,0,0.0,1,0
43,0,3,118,20,0,0,162,0,1.6,1,0
66,1,4,160,24,0,2,147,0,0.4,2,0
60,1,4,140,29,0,2,182,1,0.0,1,1
60,0,4,174,29,0,2,160,0,1.6,1,0
57,0,1,160,25,0,2,178,0,1.9,2,0
67,1,4,125,33,0,2,125,1,3.0,2,0
62,0,3,135,29,0,2,162,0,0.1,2,1
60,0,4,145,41,1,2,169,0,0.8,2,0
51,1,3,130,24,0,2,175,0,0.4,2,0
64,0,4,140,23,0,2,160,0,0.0,1,0
39,1,3,112,25,0,0,169,0,0.0,1,0
52,1,1,120,19,0,2,156,0,1.0,1,0
64,1,3,120,28,0,2,97,1,2.9,3,1
46,1,3,130,26,0,2,166,0,3.5,2,0
51,1,1,130,27,1,2,162,0,0.2,2,0
52,1,3,120,24,0,0,166,1,1.6,2,0
46,1,3,112,24,1,0,178,0,0.0,1,0
41,1,2,130,20,0,2,172,0,0.0,1,0
58,0,4,100,25,0,2,130,1,0.1,1,0
42,0,3,105,31,0,0,162,0,1.6,2,0
40,1,3,130,25,0,2,180,1,2.0,2,0
60,1,1,150,28,0,2,148,1,1.2,2,0
57,1,2,132,26,1,0,142,0,0.4,2,1
55,1,2,130,29,0,2,170,1,0.2,2,0
54,1,2,152,24,0,2,178,1,0.0,1,1
46,1,4,120,25,0,0,144,0,4.0,2,0
70,1,3,130,25,1,2,134,1,2.0,3,0
64,1,3,125,26,0,0,97,1,2.9,2,0
39,0,4,120,24,0,0,114,1,0.0,1,0
48,1,4,138,22,0,0,168,0,0.0,1,1
62,0,4,138,39,0,2,150,1,0.8,2,0
45,1,2,110,31,0,0,156,0,0.0,1,0
63,0,4,140,29,0,2,145,1,1.0,2,0
65,1,1,160,21,0,2,159,0,2.3,2,0
53,1,2,108,20,0,0,172,1,0.0,1,0
62,1,1,150,23,1,0,137,0,1.5,2,0
58,1,3,125,23,0,0,178,0,0.0,2,0
39,1,3,130,18,0,0,179,0,3.2,1,0
69,1,3,156,21,1,2,120,1,1.2,2,1
62,0,2,138,29,0,2,145,0,0.0,2,0
58,1,4,114,24,0,2,144,0,1.2,2,0
57,1,2,132,24,0,2,173,0,0.0,1,0
52,1,4,128,20,1,0,182,1,0.0,1,0
46,1,3,130,25,0,0,180,0,0.5,1,0
35,1,2,135,18,0,0,187,0,0.0,1,0
44,1,2,122,24,0,0,132,0,0.0,2,0
43,1,4,102,21,0,2,185,0,0.0,3,0
56,0,3,135,28,0,2,149,0,0.0,2,1
63,1,4,130,19,0,2,132,1,0.4,2,0
51,0,3,140,30,0,2,142,0,0.0,1,0
42,0,2,130,21,1,2,168,0,0.0,1,0
57,1,3,124,20,1,2,143,0,1.8,1,0
51,1,3,140,13,0,0,163,0,0.0,1,0
39,1,3,140,32,0,2,178,0,0.0,1,0
58,1,3,105,20,0,2,115,0,0.6,1,0
45,1,1,120,19,0,0,190,0,3.8,1,0
35,1,4,126,20,0,2,182,0,0.5,1,0
47,1,4,150,22,0,0,181,0,0.0,1,0
43,0,3,122,20,0,0,179,0,0.0,1,1
42,1,1,132,25,0,0,178,0,1.2,1,0
41,0,2,138,20,0,0,163,0,0.0,1,0
41,0,4,150,24,0,0,126,1,0.6,2,1
44,1,4,138,25,0,0,122,1,2.2,3,1
50,1,3,124,20,0,0,126,0,1.2,2,0
41,1,1,132,24,0,2,172,0,0.2,3,0
44,1,3,130,18,0,0,163,0,2.0,2,0
58,1,4,100,32,0,0,182,1,0.6,2,1
56,1,4,130,28,0,2,95,1,2.0,2,0
60,1,4,138,17,0,2,131,1,2.6,2,1
68,0,3,110,27,0,0,140,0,0.0,2,0
52,1,3,118,26,0,2,150,0,0.0,1,0
56,1,3,130,25,1,2,179,0,2.0,2,1
63,1,4,120,25,0,2,147,1,0.8,2,0
61,0,4,158,39,0,2,154,0,0.8,1,0
46,1,3,140,23,0,2,165,0,1.6,2,0
53,0,3,110,35,0,0,160,0,1.6,3,0
44,0,2,118,14,0,0,194,0,0.0,1,0
58,1,4,105,24,0,2,130,0,0.1,2,0
61,1,4,150,18,0,0,161,0,0.0,1,1
44,1,4,138,25,0,2,152,1,0.0,1,0
54,0,3,160,16,0,0,164,0,0.0,1,0
42,1,1,115,23,0,2,172,0,0.0,1,1
56,0,4,128,20,1,0,130,1,1.9,2,0
58,1,4,100,23,0,2,142,0,1.2,2,1
42,1,2,120,20,0,0,168,0,0.0,1,0
61,0,3,120,27,0,0,151,0,0.6,2,0
65,1,4,120,27,0,0,105,1,2.1,2,1
57,1,4,140,27,0,2,132,0,5.6,3,1
45,0,3,118,14,0,0,115,0,1.5,2,0
64,1,4,120,21,0,0,71,1,2.2,2,1
51,1,2,130,26,0,0,159,0,0.0,2,0
41,0,3,130,20,0,2,178,0,0.5,2,0
52,1,2,134,21,0,0,160,0,0.0,1,0
44,0,4,104,26,0,2,148,0,1.2,2,1
65,1,2,125,32,1,2,130,0,0.0,1,1
51,0,3,140,20,0,0,173,0,1.2,1,0
35,1,2,122,20,0,0,202,1,0.0,1,0
49,1,4,110,21,0,0,147,1,1.0,2,0
43,0,3,126,21,0,0,132,0,0.2,2,0
37,0,4,120,24,1,0,130,0,0.2,1,0
65,1,4,160,23,0,2,132,1,2.6,1,1
51,0,3,140,27,0,2,156,0,1.6,1,0
52,1,3,192,27,0,0,163,0,0.0,3,0
59,0,4,150,39,0,2,157,0,4.0,1,0
57,1,4,165,33,0,2,88,1,3.0,2,1
40,0,3,138,27,0,0,132,0,1.2,2,0
65,1,3,160,17,0,0,157,0,0.8,1,0
54,0,2,160,16,0,2,162,0,0.0,2,0
52,1,4,125,20,0,0,186,1,0.0,1,1
43,0,3,120,21,0,0,169,0,0.8,1,0
58,1,3,100,26,0,2,178,0,0.0,2,0
59,1,4,110,32,0,1,171,0,0.0,1,0
45,1,2,130,22,0,0,174,1,0.0,1,0
54,0,4,140,39,0,2,169,0,1.2,1,1
68,1,4,180,29,1,2,162,0,0.0,1,1
51,1,3,110,22,1,0,115,1,1.8,2,1
44,1,3,120,26,0,0,194,0,0.0,1,0
64,1,4,120,21,0,0,71,1,0.2,1,0
57,0,4,130,30,0,2,123,1,0.2,1,0
57,1,2,130,26,0,0,159,0,0.0,2,0
59,1,4,138,18,0,0,156,1,0.1,1,0
41,1,4,132,22,1,0,186,0,0.0,1,0
66,1,1,170,29,0,2,114,0,0.0,2,0
63,1,2,120,27,0,0,121,1,0.0,2,0
44,0,4,110,24,0,0,177,0,0.0,1,0
44,1,4,110,21,0,2,159,0,0.0,1,0
56,1,1,150,13,0,0,147,0,3.6,2,0
43,1,3,140,26,0,2,172,0,0.0,1,0
59,0,3,120,35,0,0,134,0,0.2,1,0
53,1,3,150,23,0,2,169,0,1.6,2,1
69,1,3,118,21,0,2,151,0,0.3,1,0
65,0,3,178,42,0,2,148,0,1.5,2,0
71,0,2,160,30,0,2,162,0,0.0,1,0
52,0,3,160,20,1,0,178,0,0.0,1,0
59,1,4,140,29,0,2,140,1,2.8,2,1
59,1,1,120,26,0,2,134,0,2.8,2,1
56,1,2,130,26,0,0,155,0,0.0,1,0
51,1,4,140,21,0,2,186,0,0.0,1,0
58,1,3,132,26,0,2,152,0,3.5,1,1
61,0,4,130,24,0,2,122,1,0.2,2,1
35,0,3,108,20,0,0,182,0,0.0,1,0
64,0,4,130,23,0,2,142,1,1.2,2,0
69,0,3,152,30,0,2,152,0,0.0,1,0
47,1,4,112,20,0,0,160,0,1.8,2,0
44,1,2,135,25,0,2,188,0,0.0,1,0
65,0,3,150,56,0,2,137,1,0.8,1,0
59,0,1,150,32,0,2,159,0,2.3,1,1
69,1,1,145,27,1,2,152,0,0.0,1,0
53,1,1,138,30,1,1,142,1,1.8,1,0
58,1,3,150,23,0,0,163,1,0.0,1,0
50,0,3,130,30,0,1,149,0,0.0,2,0
67,1,4,120,25,1,0,99,0,1.0,2,1
63,1,1,150,27,0,0,159,0,1.4,1,0
41,0,3,94,20,0,0,162,0,0.0,1,0
66,1,4,112,27,0,0,140,0,0.1,1,0
61,1,1,150,22,0,0,148,0,1.0,2,0
54,1,2,120,31,0,1,160,0,0.5,1,0
52,1,4,112,29,0,2,181,0,0.0,1,0
58,1,3,120,23,0,0,150,0,0.6,2,0
57,1,3,110,27,1,2,170,0,0.0,1,0
65,1,4,120,25,0,2,151,0,0.6,2,1
46,1,4,112,21,0,0,185,0,0.0,1,0
52,1,3,172,29,0,2,162,1,0.4,1,1
57,1,4,150,18,0,0,126,1,1.0,2,0
61,0,3,102,21,0,0,160,0,0.0,1,0
67,1,4,120,28,0,2,162,0,0.0,1,0
37,1,3,130,18,0,0,174,0,0.5,1,0
60,1,4,125,26,0,2,130,1,3.0,2,1
77,0,4,115,21,0,0,125,1,3.0,2,1
41,1,2,130,23,0,2,182,0,0.0,2,0
54,0,3,160,20,0,1,162,0,0.0,1,1
53,1,4,138,20,1,0,144,1,1.2,2,1
65,1,4,120,28,0,2,127,1,3.6,2,1
39,1,3,138,32,0,2,188,0,0.1,1,0
46,0,3,120,18,0,0,139,0,1.5,1,0
51,1,4,130,21,0,2,182,0,0.0,1,0
51,0,4,140,31,1,0,142,1,1.9,2,1
52,1,3,130,22,0,0,169,0,0.5,2,0
67,1,4,160,21,0,2,125,1,1.0,2,1
57,1,4,130,19,0,0,105,1,2.0,2,1
56,0,4,132,39,0,2,157,0,0.8,2,0
44,1,3,130,26,0,2,182,0,0.0,1,0
47,1,3,140,26,0,2,170,0,1.0,1,0
69,1,1,160,27,0,0,146,0,0.0,2,0
57,1,4,128,27,0,2,103,1,1.0,2,1
65,1,4,100,21,0,0,141,1,1.5,2,1
59,1,4,138,23,0,2,125,0,2.8,2,1
65,1,4,120,24,0,2,158,0,0.4,2,1
42,1,3,140,32,0,2,172,1,1.6,2,0
62,0,4,140,23,0,0,165,1,1.6,2,0
67,1,3,128,21,0,2,97,0,0.6,2,1
50,1,3,118,15,0,0,158,0,2.5,1,0
56,0,2,140,34,0,2,162,0,0.0,1,0
62,0,3,120,32,1,0,115,0,1.5,2,0
64,1,3,140,28,0,2,155,0,0.8,2,0
60,1,1,178,29,0,2,171,0,1.0,3,0
63,1,3,140,33,0,2,157,0,0.0,1,0
49,1,2,130,24,0,2,179,0,0.0,1,0
63,0,4,150,26,0,2,145,0,0.8,2,0
63,0,4,150,24,0,0,143,0,0.8,2,0
56,1,2,160,24,0,2,178,0,0.0,2,0
66,1,4,112,21,0,2,132,0,1.2,2,1
57,1,3,150,17,1,0,174,0,1.6,2,0
68,0,3,120,20,0,0,160,0,1.6,1,0
71,0,2,120,24,0,0,115,0,0.0,2,1
57,1,2,124,24,0,0,150,0,0.0,2,0
74,0,3,120,20,0,0,160,0,0.0,1,0
57,0,4,100,21,0,0,160,0,0.0,1,0
52,1,2,152,26,0,2,164,0,0.0,1,0
52,1,4,112,21,0,0,185,0,1.0,2,0
59,1,1,134,21,1,0,145,0,0.1,1,0
59,1,1,120,30,0,0,144,0,1.2,2,0
40,1,4,140,28,0,2,152,1,3.6,2,1
61,0,4,130,20,0,1,136,1,0.6,2,0
66,1,4,100,30,0,2,144,0,1.2,2,0
59,1,4,140,17,0,2,156,1,1.4,2,1
43,1,4,110,24,0,0,161,0,1.4,1,0
42,1,1,120,17,0,2,188,0,2.3,2,0
61,1,1,170,27,0,0,171,0,1.4,1,0
35,0,3,118,27,0,0,173,1,0.0,1,0
57,0,4,120,34,0,0,154,0,0.0,1,0
54,1,2,152,27,0,0,164,0,0.5,1,0
60,0,4,174,22,1,2,161,0,0.0,1,0
55,1,2,130,22,0,0,169,0,0.0,1,0
50,1,3,120,22,0,0,158,0,1.6,1,0
67,0,1,150,28,1,2,131,0,1.5,2,0
51,1,3,110,19,0,0,154,0,0.0,1,1
67,1,4,160,25,0,2,162,1,0.0,1,1
59,1,4,140,23,1,0,131,1,0.0,1,0
53,0,3,136,25,0,2,180,1,0.0,2,0
63,1,4,120,23,0,0,125,0,3.6,2,1
63,0,4,108,30,0,0,136,1,0.9,2,0
41,1,2,110,20,0,0,169,0,1.0,3,0
54,1,4,138,29,0,2,112,1,0.0,2,1
41,1,2,130,19,0,0,179,0,0.0,1,0
56,1,4,130,25,0,0,126,0,2.8,2,1
64,0,3,140,22,0,0,157,0,1.6,2,0
38,1,3,130,21,0,2,174,0,0.0,1,0
66,1,4,110,24,0,2,147,0,0.3,1,0
45,1,3,130,23,0,2,147,0,0.4,2,1
50,1,3,118,18,0,0,143,0,1.2,2,1
63,0,4,140,27,0,0,157,0,0.8,3,0
74,0,4,106,21,0,0,136,1,2.8,2,1
68,1,3,144,17,0,0,150,0,0.8,2,0
44,1,4,142,25,0,2,98,1,1.8,2,0
47,1,2,128,20,0,0,190,0,0.0,1,0
49,1,4,150,20,0,0,98,1,0.6,2,0
35,0,3,108,22,0,0,182,0,0.8,3,1
37,1,3,130,21,0,2,170,0,0.4,1,0
56,1,4,120,21,0,0,108,1,3.4,2,1
47,1,4,150,27,0,2,128,1,1.5,3,1
74,0,4,112,15,0,0,163,0,0.0,1,0
52,0,3,108,18,0,0,126,0,1.5,2,0
68,0,3,152,15,0,0,150,0,0.8,2,0
60,1,4,138,26,0,2,130,1,3.0,1,1
39,1,3,140,25,0,0,165,0,1.6,3,0
58,1,4,114,20,0,0,138,0,0.1,1,0
57,1,4,110,32,0,0,109,1,4.4,3,1
67,0,1,138,23,0,2,116,0,0.6,2,0
59,1,1,150,27,0,0,125,0,0.1,2,0
71,0,4,160,15,0,0,146,0,1.6,2,0
56,1,4,132,19,0,2,148,1,0.1,2,1
44,0,4,115,24,0,0,148,0,1.2,2,0
66,1,1,138,21,0,2,152,0,0.8,2,0
49,1,4,140,30,0,2,163,0,0.0,1,1
60,1,3,140,21,1,2,158,0,1.3,1,0
53,0,3,128,30,0,0,170,0,0.8,3,0
51,0,3,100,30,0,0,152,0,0.6,2,0
67,1,4,120,18,0,2,129,1,1.9,2,1
42,1,2,130,24,1,2,178,0,0.0,1,0
57,1,1,120,28,0,2,141,0,4.2,3,0
60,1,1,150,28,0,2,145,1,0.1,1,0
58,1,4,132,29,0,2,140,1,2.8,2,1
64,0,4,160,36,0,2,150,0,0.0,2,1
70,0,4,152,21,0,2,165,0,1.0,1,0
39,1,1,118,23,0,2,180,0,0.6,2,0
41,1,3,140,18,0,0,178,1,0.0,1,0
54,1,3,130,23,0,2,163,0,1.9,2,0
57,0,4,100,21,0,0,159,0,1.0,2,0
45,1,4,120,25,0,2,148,1,1.0,2,1
58,1,2,120,22,0,0,190,0,0.0,1,0
53,1,4,110,21,0,0,120,1,1.8,2,0
58,1,2,120,30,0,1,172,0,1.0,1,1
48,1,2,130,30,0,0,153,0,0.0,1,0
67,0,3,120,27,0,2,144,0,0.0,1,0
65,1,4,112,21,0,2,96,1,0.0,1,0
43,0,2,126,22,1,0,162,0,1.1,1,0
51,0,3,94,32,0,0,170,0,0.0,1,0
59,1,4,135,17,0,0,130,1,2.0,2,0
41,1,2,110,16,0,0,153,0,0.0,1,0
46,1,4,112,30,0,0,185,0,0.0,1,0
47,1,3,118,23,0,0,165,0,2.4,1,0
55,0,4,134,26,0,2,143,0,0.0,2,0
34,0,3,94,20,0,0,173,0,0.0,1,0
55,1,4,125,29,0,2,132,1,3.6,3,1
68,0,3,152,26,0,2,131,0,0.2,2,0
61,1,4,138,23,0,0,162,1,0.2,1,0
67,1,4,125,25,0,2,162,1,0.2,2,0
44,0,3,138,18,0,0,150,0,0.0,2,0
55,1,4,160,29,0,2,103,1,2.3,2,1
61,1,4,120,30,0,0,142,1,3.0,2,1
65,1,1,145,21,0,2,157,0,0.0,1,0
46,1,2,135,23,0,0,169,0,0.0,1,0
55,1,4,130,26,0,2,95,1,1.8,2,1
64,0,3,178,28,0,2,171,0,1.2,1,0
58,0,3,120,25,0,2,150,0,0.0,1,0
62,0,4,160,20,1,0,154,0,1.3,3,0
52,1,4,125,20,0,0,182,0,0.0,1,1
67,1,3,130,25,1,2,131,1,2.2,2,0
57,0,4,100,27,0,2,117,0,0.1,1,0
70,0,3,152,20,1,0,150,0,0.8,2,0
67,1,4,120,25,0,2,162,0,0.0,1,1
66,1,1,134,25,1,2,172,0,0.2,1,0
68,1,3,160,19,0,0,162,0,0.6,1,1
53,0,4,123,20,0,0,146,1,0.8,2,0
71,0,4,110,30,0,0,163,1,0.0,1,1
66,1,2,128,31,0,2,134,0,0.0,2,0
35,1,4,120,22,0,2,114,0,3.6,3,1
59,1,3,138,26,0,2,172,0,0.0,1,0
44,0,3,108,16,0,0,182,0,0.0,1,0
59,1,3,135,22,1,0,133,1,0.6,2,0
66,0,3,180,42,0,2,172,1,1.9,2,0
57,1,4,150,13,0,2,126,1,1.6,3,0
57,1,2,110,32,0,0,147,0,0.0,2,0
51,1,3,120,20,0,0,126,0,0.6,1,0
66,1,4,160,24,0,2,158,0,0.0,1,0
71,0,4,160,21,0,2,145,0,1.4,1,0
44,1,3,130,23,0,2,188,0,3.2,2,0
62,0,4,160,33,0,2,146,0,3.4,3,0
56,1,2,132,24,0,2,180,0,0.0,1,1
63,0,3,130,26,0,2,160,1,0.0,1,0
56,1,1,120,19,0,2,184,0,0.0,1,1
45,0,2,130,18,0,1,173,0,1.2,1,0
66,0,3,155,42,1,2,162,0,4.0,2,0
44,1,4,104,28,0,2,160,0,0.5,2,1
59,0,4,150,26,0,2,146,1,1.4,1,0
42,1,4,102,30,0,0,140,0,0.1,2,0
46,1,2,130,24,0,2,175,0,0.2,1,0
56,1,4,130,19,0,0,108,1,3.4,2,1
64,0,4,150,23,0,2,154,1,0.0,1,0
47,1,4,110,21,0,0,144,1,1.2,2,1
49,0,3,130,20,0,0,169,1,3.5,1,0
57,0,3,120,34,0,1,132,0,1.1,2,0
57,1,3,140,24,1,2,179,0,0.0,1,0
45,1,3,130,23,0,0,160,0,0.0,1,0
57,0,4,140,26,0,2,117,1,0.0,2,1
43,1,3,140,23,0,0,179,0,0.0,1,0
50,1,3,108,18,0,0,139,0,0.6,1,0
52,1,3,120,22,0,0,115,1,2.0,2,0
76,0,2,152,20,0,0,151,0,0.0,1,0
48,1,4,138,27,0,0,166,0,0.8,3,1
68,0,1,150,15,0,0,114,0,3.6,2,1
55,1,2,125,35,0,0,132,0,0.3,2,0
52,1,3,192,27,0,2,178,0,0.0,1,0
57,1,3,128,26,0,2,170,0,0.0,1,1
49,0,4,150,41,0,2,125,1,3.4,2,1
51,1,1,110,29,0,2,141,1,3.0,2,1
35,0,2,112,27,0,0,174,0,1.8,2,1
61,0,3,130,21,0,2,115,0,0.0,2,0
42,1,4,150,31,0,2,125,1,0.1,1,1
54,0,3,110,32,0,0,160,0,1.6,2,0
57,1,2,132,23,0,2,173,1,0.0,1,0
52,0,3,108,25,1,0,166,0,1.6,2,0
53,0,3,108,32,0,0,170,0,0.6,2,0
42,1,4,115,23,0,0,130,1,1.8,2,0
45,1,4,115,26,0,2,185,0,0.2,2,0
38,1,3,130,25,0,0,192,0,0.0,1,0
59,1,4,140,23,0,0,131,1,2.8,2,1
57,0,3,102,34,0,0,147,0,0.2,2,0
68,0,3,110,15,0,0,131,0,1.5,2,0
60,1,4,138,27,1,2,142,1,2.8,2,1
43,1,4,120,18,0,2,181,0,0.0,1,0
